690 3.49584 1.82143
691 3.7819 1.7453
692 4.04631 1.67678
693 4.29345 1.61512
694 4.52636 1.55962
695 4.74729 1.50967
696 4.95794 1.46472
697 5.15964 1.42426
698 5.35345 1.38785
699 5.54024 1.35508
700 5.72074 1.32559
701 5.89554 1.29904
702 6.06516 1.27515
703 6.23004 1.25365
704 6.39055 1.2343
705 6.54703 1.21688
706 6.69977 1.20121
707 6.84903 1.1871
708 6.99504 1.17441
709 7.138 1.16298
710 7.27809 1.1527
711 7.41549 2.1527
712 7.55034 2.04344
713 7.68279 1.94511
714 7.81295 1.85661
715 7.94094 1.77697
716 8.06687 1.70529
717 8.19083 1.64077
718 8.31292 1.58271
719 8.43322 1.53045
720 8.5518 1.48342
721 8.66873 1.44109
722 8.78409 1.403
723 8.89793 1.36871
724 9.01032 1.33786
725 9.1213 1.31008
726 9.23093 1.28509
727 9.33926 1.2626
728 9.44634 1.24235
729 9.5522 1.22413
730 9.65689 1.20773
731 9.76044 1.19297
732 9.8629 1.17969
733 9.96429 1.16773
734 4.98214 1
735 5.18286 2
736 5.3758 1.90839
737 5.56182 1.82593
738 5.74162 1.75173
739 5.91579 1.68494
740 6.08483 1.62483
741 6.24917 1.57074
742 6.40919 1.52205
743 6.56522 1.47823
744 6.71753 1.4388
745 6.8664 1.4033
746 7.01203 1.37136
747 7.15465 1.34261
748 7.29442 1.31674
749 7.43151 1.29345
750 7.56607 1.27249
751 3.78303 1
752 4.04737 1.01362
753 4.29445 1.02589
754 4.52731 1.03692
755 4.74819 2.03692
756 4.95879 1.94685
757 5.16046 1.86579
758 5.35424 1.79284
759 5.54101 1.72718
760 5.72148 1.66809
761 5.89626 1.6149
762 6.06586 1.56704
763 6.23071 1.52396
764 6.39121 1.48519
765 6.54767 1.45029
766 6.7004 1.41889
767 6.84965 1.39062
768 6.99564 1.36519
769 7.13858 1.34229
770 7.27867 1.32169
771 3.63933 1
772 1.81967 1
773 1 1
774 2 2
775 2.5 1.9
776 2.9 1.81
777 3.24483 1.729
778 3.55301 1.6561
779 3.83446 1.59049
780 4.09525 1.53144
781 4.33944 1.4783
782 4.56988 1.43047
783 4.78871 1.38742
784 2.39435 1
785 2.812 1.01937
786 3.16762 1.0368
787 3.48332 1.0525
788 3.7704 1.06662
789 4.03562 1.07933
790 4.28342 1.09076
791 4.51687 1.10106
792 4.73827 2.10106
793 4.94931 2.01032
794 5.15136 1.92866
795 5.34549 1.85517
796 2.67274 1
797 3.04689 1.04276
798 3.37509 1.08124
799 3.67138 1.11588
800 3.94376 1.14705
801 4.19732 1.1751
802 4.43557 1.20035
803 4.66102 1.22307
804 4.87557 1.24352
805 5.08067 1.26193
806 5.2775 1.27849
807 5.46698 1.2934
808 5.6499 1.30682
809 5.82689 1.3189
810 5.99851 1.32977
811 6.16522 2.32977
812 6.32742 2.23955
813 6.48546 2.15835
814 6.63965 2.08527
815 6.79026 2.01951
816 6.93753 1.96031
817 7.08167 1.90704
818 7.22288 1.85909
819 7.36133 1.81594
820 7.49718 1.77711
821 7.63056 1.74216
822 7.76161 1.7107
823 7.89045 1.68239
824 8.01719 1.65691
825 8.14192 1.63397
826 8.26474 1.61334
827 8.38574 1.59476
828 8.50499 1.57804
829 8.62256 1.563
830 8.73854 1.54946
831 8.85297 1.53727
832 8.96593 1.5263
833 9.07746 2.5263
834 9.18763 2.41643
835 9.29647 2.31754
836 9.40404 2.22855
837 9.51037 2.14845
838 9.61552 2.07636
839 4.80776 1.03818
840 5.01576 1.09009
841 5.21513 1.13681
842 5.40688 1.17886
843 5.59183 1.2167
844 5.77066 1.25076
845 5.94395 1.28141
846 6.11219 1.30899
847 3.0561 1
848 3.38331 1.01545
849 3.67888 1.02935
850 3.9507 1.04187
851 4.20382 1.05313
852 4.4417 1.06327
853 4.66684 2.06327
854 4.88112 1.97239
855 5.08599 1.8906
856 5.28261 1.81699
857 5.47191 1.75074
858 2.73595 1
859 3.10146 1.03754
860 3.42389 1.07132
861 3.71595 1.10173
862 3.98506 1.12909
863 4.236 1.15372
864 4.47207 1.17588
865 4.69568 1.19583
866 4.90864 1.21379
867 5.11236 1.22994
